epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,19.8655,2.32273,3.90324,3.16986,0.01067,8.68121,0.2968,0.11308,0.1338,0.0795,0.21627,0.09852,0.08887,0.0374,1.7871,2.90539,8.39143,0.00736,0,0.0003,0.0003,0.0003
2,38.0711,1.92355,2.82337,1.86551,0.0068,3.89411,0.33252,0.236,0.21432,0.10259,0.26372,0.21195,0.15832,0.06591,1.95273,2.63177,2.13693,0.00831,0,0.000608458,0.000608458,0.000608458
3,71.3162,1.95041,2.67703,1.62473,0.0071,2.38679,0.45993,0.19947,0.19541,0.09437,0.39953,0.15983,0.14108,0.05848,nan,nan,nan,nan,0,0.00091279,0.00091279,0.00091279
4,105.217,1.94846,2.60043,1.55294,0.00731,1.98318,0.3982,0.11588,0.09985,0.04738,0.38911,0.0779,0.06875,0.02775,nan,nan,nan,nan,0,0.001213,0.001213,0.001213
5,140.55,2.00419,2.59798,1.53386,0.00745,1.89999,0.33139,0.1496,0.1356,0.06361,0.1536,0.08121,0.05873,0.02026,nan,nan,nan,nan,0,0.001217,0.001217,0.001217
6,176.401,1.94887,2.54487,1.48216,0.00724,1.82637,0.40204,0.33304,0.28337,0.12884,0.35137,0.26372,0.22702,0.09265,1.96932,2.59808,3.23991,0.0089,0,0.00120875,0.00120875,0.00120875
7,211.885,1.92192,2.47674,1.43197,0.00699,1.77404,0.50661,0.40963,0.3877,0.18891,0.45467,0.34852,0.32134,0.12687,1.92534,2.42823,2.61568,0.00814,0,0.0012005,0.0012005,0.0012005
8,247.539,1.89061,2.4396,1.39706,0.0069,1.7799,0.56394,0.31579,0.34863,0.16274,0.51789,0.2545,0.28585,0.10515,2.04875,2.50428,3.95359,0.00874,0,0.00119225,0.00119225,0.00119225
9,282.114,1.87457,2.40936,1.36748,0.00673,1.68616,0.50795,0.48011,0.46664,0.23685,0.44321,0.43776,0.38199,0.15374,1.74791,2.1399,1.75047,0.0071,0,0.001184,0.001184,0.001184
10,317.314,1.87754,2.39174,1.34266,0.00669,1.60434,0.52307,0.41472,0.41627,0.1946,0.48727,0.36965,0.36142,0.14675,1.80902,2.21255,1.89542,0.00749,0,0.00117575,0.00117575,0.00117575
11,352.977,1.8633,2.37647,1.34084,0.00663,1.6535,0.46514,0.47508,0.40465,0.197,0.43046,0.42734,0.35151,0.13269,1.7837,2.2347,2.21975,0.00711,0,0.0011675,0.0011675,0.0011675
12,388.518,1.86547,2.35606,1.3316,0.00659,1.61469,0.61054,0.42771,0.45726,0.21947,0.51422,0.36859,0.37048,0.1545,1.76734,2.16634,1.45917,0.00763,0,0.00115925,0.00115925,0.00115925
13,423.267,1.84837,2.33765,1.33453,0.00666,1.57604,0.52408,0.44771,0.444,0.20601,0.51241,0.36486,0.36551,0.14193,1.92554,2.35216,2.12447,0.00744,0,0.001151,0.001151,0.001151
14,459.072,1.81605,2.29108,1.2867,0.00644,1.56439,0.57484,0.48619,0.51631,0.26253,0.5156,0.43874,0.4381,0.1817,1.69325,2.02127,1.47081,0.00672,0,0.00114275,0.00114275,0.00114275
15,495.63,1.79831,2.29607,1.2743,0.00642,1.56353,0.60375,0.49629,0.53449,0.26755,0.56262,0.4233,0.44169,0.18321,1.69056,2.05586,1.41911,0.00705,0,0.0011345,0.0011345,0.0011345
16,532.556,1.80548,2.29447,1.26201,0.00639,1.53526,0.59377,0.51656,0.53601,0.26243,0.57866,0.42711,0.44243,0.18951,1.76028,2.13312,1.77768,0.0072,0,0.00112625,0.00112625,0.00112625
17,569.466,1.7815,2.26153,1.24493,0.00628,1.49815,0.5646,0.50388,0.50858,0.26803,0.52901,0.41984,0.41917,0.17561,1.66929,2.04341,2.3669,0.00665,0,0.001118,0.001118,0.001118
18,605.622,1.78449,2.24903,1.25341,0.00627,1.50152,0.61479,0.53889,0.56079,0.28247,0.57342,0.45245,0.45682,0.19357,1.69506,2.00037,1.33802,0.00694,0,0.00110975,0.00110975,0.00110975
19,642.58,1.78987,2.25025,1.24195,0.00611,1.47137,0.64676,0.50245,0.53454,0.27744,0.54918,0.44333,0.43837,0.20025,1.64931,2.00482,1.35607,0.00669,0,0.0011015,0.0011015,0.0011015
20,679.534,1.77749,2.23084,1.22581,0.00612,1.44609,0.62899,0.50639,0.54853,0.28255,0.56375,0.43502,0.45018,0.19643,1.62421,1.96474,1.21131,0.00714,0,0.00109325,0.00109325,0.00109325
21,716.328,1.79401,2.22622,1.2347,0.00616,1.4962,0.66216,0.53353,0.56906,0.30057,0.59958,0.47476,0.49151,0.20809,1.62028,1.96574,1.21821,0.00646,0,0.001085,0.001085,0.001085
22,753.045,1.75084,2.18138,1.19117,0.00607,1.38776,0.65383,0.56106,0.59382,0.29106,0.5951,0.47874,0.46697,0.19196,1.6456,2.05509,1.51206,0.00643,0,0.00107675,0.00107675,0.00107675
23,789.716,1.75235,2.18714,1.1824,0.00596,1.38059,0.71146,0.53698,0.59071,0.30078,0.63467,0.4823,0.48448,0.21383,1.63893,1.98538,1.15993,0.00654,0,0.0010685,0.0010685,0.0010685
24,826.612,1.77362,2.21042,1.18955,0.00587,1.40085,0.68619,0.569,0.61488,0.33398,0.62597,0.51582,0.52301,0.23392,1.59423,1.9241,1.16937,0.00628,0,0.00106025,0.00106025,0.00106025
25,863.48,1.74281,2.18233,1.1804,0.00586,1.38835,0.65359,0.58299,0.61003,0.31141,0.57657,0.50851,0.50158,0.21666,1.57585,1.95312,1.23045,0.00629,0,0.001052,0.001052,0.001052
26,900.088,1.757,2.18149,1.1827,0.0059,1.37522,0.6511,0.5712,0.60552,0.31385,0.5864,0.51276,0.51558,0.219,1.65301,1.91324,1.18498,0.00662,0,0.00104375,0.00104375,0.00104375
27,936.892,1.76524,2.18236,1.18239,0.00594,1.38467,0.6358,0.62357,0.63586,0.32396,0.5877,0.52132,0.52568,0.2311,1.64845,1.88424,1.20876,0.00649,0,0.0010355,0.0010355,0.0010355
28,973.54,1.73283,2.13996,1.15779,0.00577,1.36611,0.60939,0.60931,0.6189,0.31101,0.52241,0.54052,0.49893,0.21427,1.60544,1.86399,1.30328,0.0063,0,0.00102725,0.00102725,0.00102725
29,1010.22,1.72847,2.15681,1.14432,0.00577,1.34411,0.69134,0.58132,0.62119,0.33068,0.62147,0.51995,0.51259,0.2381,1.59278,1.88335,1.20376,0.00609,0,0.001019,0.001019,0.001019
