epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,1542.7,1.73971,2.22204,1.18837,0.00453,1.52622,0.59822,0.50449,0.52991,0.26934,0.55177,0.44991,0.44964,0.19236,1.72531,2.18789,1.483,0.00552,0,0.00119518,0.00119518,0.00119518
29,1604.24,1.73172,2.21095,1.19235,0.00454,1.48667,0.60544,0.52536,0.56368,0.29255,0.54516,0.46739,0.47484,0.21518,1.73994,2.20326,1.29491,0.00561,0,0.00119111,0.00119111,0.00119111
30,1665.5,1.72208,2.19894,1.17867,0.00454,1.48208,0.63049,0.50877,0.54341,0.27795,0.58114,0.4611,0.4667,0.20056,1.81186,2.16462,1.31158,0.00552,0,0.0011869,0.0011869,0.0011869
31,1727.15,1.74444,2.22321,1.18085,0.00449,1.50527,0.6113,0.496,0.52463,0.26963,0.56141,0.45237,0.4548,0.20002,1.74317,2.21136,1.29175,0.0055,0,0.00118256,0.00118256,0.00118256
32,1788.32,1.71497,2.18601,1.17225,0.00448,1.47485,0.64779,0.50865,0.54668,0.30226,0.60609,0.47352,0.47701,0.21616,1.73814,2.16854,1.26993,0.00542,0,0.00117808,0.00117808,0.00117808
33,1850.31,1.73233,2.18589,1.18323,0.00453,1.5173,0.58323,0.50042,0.51725,0.26602,0.50873,0.4363,0.42507,0.1866,1.8078,2.19311,1.41369,0.00561,0,0.00117346,0.00117346,0.00117346
34,1911.6,1.72466,2.18437,1.1783,0.00448,1.4624,0.64539,0.50202,0.56662,0.29155,0.6079,0.47455,0.5123,0.23018,1.69504,2.13449,1.24638,0.00541,0,0.00116872,0.00116872,0.00116872
35,1972.36,1.69976,2.16345,1.16388,0.00446,1.46943,0.63492,0.51953,0.55862,0.29324,0.57238,0.46577,0.46896,0.2066,1.75497,2.15987,1.37419,0.00547,0,0.00116383,0.00116383,0.00116383
36,2033.24,1.69712,2.17712,1.16545,0.00448,1.47689,0.67099,0.50045,0.57011,0.31838,0.62887,0.44467,0.48228,0.22111,1.70757,2.12035,1.25479,0.00523,0,0.00115882,0.00115882,0.00115882
37,2094.03,1.71479,2.16556,1.14838,0.00444,1.41585,0.60588,0.53232,0.56504,0.29875,0.56948,0.4822,0.49076,0.21202,1.70456,2.07879,1.36565,0.00544,0,0.00115368,0.00115368,0.00115368
