epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,2528.11,1.41021,1.78804,1.12156,0.00465,1.57461,0.57576,0.56741,0.56321,0.30422,0.54058,0.51271,0.49197,0.23392,1.39148,1.69818,1.10576,0.00569,0,0.00119518,0.00119518,0.00119518
29,2617.86,1.41134,1.80299,1.14434,0.00461,1.58645,0.59752,0.53719,0.56015,0.30605,0.596,0.49443,0.5069,0.23923,1.43741,1.83164,1.16445,0.00575,0,0.00119111,0.00119111,0.00119111
30,2707.92,1.39406,1.78847,1.11694,0.00462,1.56936,0.57011,0.56725,0.57567,0.31961,0.52711,0.52756,0.50809,0.24722,1.40343,1.73041,1.15637,0.00577,0,0.0011869,0.0011869,0.0011869
31,2798.82,1.39481,1.79158,1.10597,0.00446,1.51626,0.55228,0.54034,0.54055,0.30373,0.51044,0.49103,0.4696,0.22558,1.37913,1.72486,1.15316,0.00551,0,0.00118256,0.00118256,0.00118256
32,2889.03,1.38812,1.78735,1.11786,0.00454,1.56292,0.589,0.5769,0.59696,0.33713,0.5796,0.49486,0.51609,0.24836,1.42571,1.77296,1.19051,0.00578,0,0.00117808,0.00117808,0.00117808
33,2979.13,1.37332,1.77948,1.10943,0.00459,1.53794,0.61737,0.5557,0.57148,0.32141,0.56115,0.52984,0.51444,0.24381,1.35443,1.70937,1.09768,0.00551,0,0.00117346,0.00117346,0.00117346
34,3068.82,1.37606,1.77897,1.11496,0.00445,1.62944,0.61929,0.54741,0.58168,0.33083,0.57338,0.50221,0.50906,0.25213,1.36489,1.70834,1.10116,0.00549,0,0.00116872,0.00116872,0.00116872
35,3158.58,1.36656,1.7549,1.08762,0.00457,1.53867,0.63155,0.59107,0.61736,0.34912,0.61158,0.53471,0.55785,0.26393,1.38999,1.68647,1.07414,0.00544,0,0.00116383,0.00116383,0.00116383
36,3248.91,1.3841,1.77418,1.07963,0.00444,1.47284,0.61888,0.55214,0.59417,0.33219,0.58701,0.52463,0.52732,0.25213,1.3986,1.73527,1.10018,0.00561,0,0.00115882,0.00115882,0.00115882
37,3338.93,1.35917,1.74695,1.06106,0.00433,1.47623,0.63975,0.56788,0.62033,0.34668,0.59175,0.52113,0.54451,0.26411,1.41554,1.74702,1.09771,0.00563,0,0.00115368,0.00115368,0.00115368
38,3428.44,1.37844,1.75698,1.07265,0.00455,1.45033,0.65171,0.58054,0.62069,0.3629,0.61327,0.5359,0.55024,0.2713,1.36374,1.68751,1.02859,0.00545,0,0.00114841,0.00114841,0.00114841
39,3518.77,1.37418,1.75628,1.07439,0.00428,1.47547,0.61738,0.57024,0.59483,0.34174,0.59418,0.50886,0.53217,0.26488,1.34421,1.70534,1.06854,0.00537,0,0.00114301,0.00114301,0.00114301
40,3608.3,1.36636,1.74101,1.05863,0.00441,1.46739,0.64176,0.57622,0.60725,0.34563,0.59344,0.52607,0.52789,0.25243,1.35865,1.68837,1.10364,0.00531,0,0.00113748,0.00113748,0.00113748
41,3698.19,1.37663,1.7605,1.07427,0.00443,1.50271,0.62793,0.53598,0.58143,0.32802,0.58135,0.49923,0.51359,0.24922,1.36905,1.68136,1.08931,0.00565,0,0.00113183,0.00113183,0.00113183
42,3787.81,1.35287,1.73222,1.0718,0.00433,1.46378,0.63849,0.61498,0.62434,0.35526,0.56667,0.57243,0.54583,0.26455,1.3149,1.67669,1.15784,0.00536,0,0.00112605,0.00112605,0.00112605
43,3877.74,1.34677,1.72196,1.06617,0.00434,1.48538,0.64055,0.5954,0.61944,0.35145,0.60079,0.55777,0.54678,0.27605,1.38573,1.69546,1.10573,0.00545,0,0.00112016,0.00112016,0.00112016
44,3967.49,1.33999,1.70982,1.05944,0.00438,1.51126,0.63596,0.60024,0.64087,0.36331,0.61541,0.54778,0.57171,0.28017,1.342,1.65532,1.05084,0.00531,0,0.00111414,0.00111414,0.00111414
45,4057.64,1.3539,1.70704,1.04909,0.00434,1.47456,0.65142,0.58642,0.62852,0.36083,0.58247,0.5478,0.55632,0.27899,1.33776,1.66863,1.02334,0.00536,0,0.00110801,0.00110801,0.00110801
46,4147.37,1.38523,1.75244,1.08569,0.00451,1.50697,0.6771,0.58814,0.61995,0.3532,0.62106,0.53981,0.54892,0.272,1.34082,1.63956,1.07893,0.00544,0,0.00110175,0.00110175,0.00110175
47,4237.11,1.34659,1.72299,1.048,0.00438,1.47296,0.66701,0.5428,0.60756,0.34527,0.63576,0.50295,0.5413,0.2554,1.39124,1.73022,1.1073,0.0056,0,0.00109538,0.00109538,0.00109538
48,4326.93,1.33907,1.69583,1.04614,0.00431,1.43707,0.64765,0.60804,0.64346,0.3674,0.61368,0.57011,0.57922,0.28731,1.33374,1.63726,1.0186,0.00525,0,0.0010889,0.0010889,0.0010889
49,4417.1,1.33213,1.70294,1.02355,0.00426,1.37675,0.66499,0.60449,0.62988,0.36512,0.64311,0.57035,0.58095,0.28273,1.34257,1.62308,1.08287,0.00525,0,0.0010823,0.0010823,0.0010823
50,4507.12,1.31016,1.66268,1.00582,0.00411,1.38409,0.63415,0.60074,0.62738,0.35517,0.60238,0.56015,0.55578,0.26853,1.35498,1.6782,1.06515,0.00552,0,0.00107559,0.00107559,0.00107559
