epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,175.407,1.43556,2.7735,1.63691,1.19544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033114,0.0033114,0.0701974
2,384.451,1.26054,2.16231,1.15079,1.0483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00651317,0.00651317,0.0400658
3,591.137,1.26641,2.05715,1.12859,1.03578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00958294,0.00958294,0.00980224
4,803.361,1.35781,1.98965,1.07703,1.03733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009406,0.009406,0.009406
5,1006.13,1.24042,1.94319,1.00978,1.01988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009208,0.009208,0.009208
6,1204.83,1.2551,1.87951,0.96779,1.01357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00901,0.00901,0.00901
7,1446.52,1.23099,1.83378,0.93664,1.00294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008812,0.008812,0.008812
8,1681.19,1.19072,1.80688,0.88918,0.99491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008614,0.008614,0.008614
9,1901.26,1.17512,1.76699,0.87739,0.98884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008416,0.008416,0.008416
10,2126.11,1.16855,1.75473,0.87424,0.98066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008218,0.008218,0.008218
11,2355.71,1.14917,1.71712,0.84748,0.9808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00802,0.00802,0.00802
12,2592.16,1.15217,1.69202,0.8338,0.97094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007822,0.007822,0.007822
13,2817.37,1.10483,1.65357,0.8267,0.97042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007624,0.007624,0.007624
14,3033.6,1.11455,1.63383,0.81072,0.96597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007426,0.007426,0.007426
15,3274.68,1.1265,1.67624,0.8009,0.96044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007228,0.007228,0.007228
16,3520.78,1.10132,1.63476,0.78933,0.95558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00703,0.00703,0.00703
17,3750.58,1.08638,1.6155,0.78226,0.95611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006832,0.006832,0.006832
18,3992,1.06946,1.59017,0.75743,0.95253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006634,0.006634,0.006634
19,4225.45,1.06251,1.57368,0.76246,0.94883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006436,0.006436,0.006436
20,4473.36,1.03854,1.52827,0.75051,0.94698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006238,0.006238,0.006238
21,4687.71,1.03016,1.53536,0.7264,0.94153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00604,0.00604,0.00604
22,4914.92,1.03336,1.51435,0.72164,0.93406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005842,0.005842,0.005842
23,5130.85,1.03834,1.53576,0.72746,0.93908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005644,0.005644,0.005644
24,5379.36,1.01688,1.50427,0.71229,0.9329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005446,0.005446,0.005446
25,5615.31,1.01686,1.50915,0.70714,0.93076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005248,0.005248,0.005248
