epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,1426.62,1.10974,1.79793,0.7679,1.06173,0,0.74922,0.65288,0.71835,0.42679,0.68561,0.59235,0.6052,0.29624,1.14854,1.72955,0.80957,1.08213,0,0.00119518,0.00119518,0.00119518
29,1477.29,1.09856,1.77805,0.75392,1.05583,0,0.74819,0.61586,0.70812,0.42889,0.69164,0.57109,0.60936,0.2938,1.17661,1.8264,0.82636,1.10398,0,0.00119111,0.00119111,0.00119111
30,1527.44,1.1018,1.77925,0.75697,1.06072,0,0.75293,0.63622,0.70506,0.41493,0.70482,0.58617,0.61895,0.2846,1.17454,1.81668,0.8403,1.08719,0,0.0011869,0.0011869,0.0011869
31,1577.89,1.10047,1.77058,0.74844,1.05265,0,0.74096,0.6409,0.74075,0.44571,0.67005,0.60221,0.63409,0.29724,1.17377,1.76862,0.7851,1.07653,0,0.00118256,0.00118256,0.00118256
32,1628.51,1.09558,1.77126,0.74874,1.05249,0,0.75549,0.64564,0.72389,0.44801,0.68687,0.5948,0.61844,0.29849,1.16043,1.76646,0.79442,1.07965,0,0.00117808,0.00117808,0.00117808
33,1679.29,1.07879,1.74691,0.73157,1.04531,0,0.76453,0.62817,0.72076,0.44886,0.70222,0.57918,0.62613,0.30336,1.13032,1.78754,0.78766,1.07812,0,0.00117346,0.00117346,0.00117346
34,1729.93,1.07509,1.73003,0.72481,1.0446,0,0.75339,0.66443,0.73622,0.44356,0.69892,0.60813,0.62718,0.29494,1.13489,1.77184,0.78698,1.07702,0,0.00116872,0.00116872,0.00116872
35,1780.41,1.07345,1.73669,0.72668,1.04787,0,0.74792,0.67677,0.75061,0.46164,0.70897,0.61973,0.65197,0.32024,1.1426,1.73501,0.78357,1.07865,0,0.00116383,0.00116383,0.00116383
36,1830.9,1.06856,1.72276,0.72121,1.04577,0,0.73523,0.66765,0.73022,0.4452,0.66225,0.61308,0.6178,0.29497,1.14106,1.78224,0.77712,1.08491,0,0.00115882,0.00115882,0.00115882
37,1881.22,1.08081,1.73436,0.72613,1.0501,0,0.74771,0.67822,0.75541,0.46634,0.74018,0.60312,0.66056,0.32853,1.13358,1.71494,0.7668,1.07831,0,0.00115368,0.00115368,0.00115368
